,Ef,rho,of,gtf,ea_mean,spec_heat_mean,heat_fus_mean,vdw_mean,atom_rad_mean,av_ionrad_mean,av_rsp_mean,x_mean,Ehull,Eg
344,-1.714,5.34,0.60952381,0.665266143,1.00525776,0.7314,0.062296752000000004,1.882,0.91,1.0392,0.5635,2.75,0.0,1.035
345,-2.582,7.202000000000001,0.60952381,0.8842321479999999,1.39246576,0.6736,0.049657552,1.982,1.0,1.1648,0.6461,2.668,0.0,0.0
346,-2.431,7.39,0.60952381,0.8089189999999999,1.20186576,0.6742,0.049243152000000005,1.976,1.0,1.1216,0.6471,2.6660000000000004,0.147,0.08900000000000001
347,-2.6289999999999996,7.809,0.60952381,0.867844565,1.04226576,0.6748,0.052558352,1.966,1.0,1.1554,0.6435,2.674,0.0,0.0
348,-2.032,5.425,0.60952381,0.8995737159999999,1.01866576,0.6956,0.051522352,1.89,1.03,1.1736,0.6625,2.63,0.006999999999999999,0.0
349,-2.6630000000000003,8.33,0.60952381,0.7817225859999999,1.24126576,0.672,0.057323952000000004,1.966,0.98,1.1059999999999999,0.6405,2.66,0.009000000000000001,1.402
350,-2.6839999999999997,4.863,0.60952381,0.736395228,1.02486576,0.7396,0.073692752,1.8840000000000001,0.91,1.08,0.5995,2.748,0.003,0.0
351,-2.699,8.49,0.60952381,0.82112252,1.21506576,0.6676,0.069755952,1.952,0.98,1.1286,0.6359,2.69,0.026000000000000002,0.071
352,-2.661,5.787000000000001,0.60952381,0.8019455609999999,1.07046576,0.6952,0.058567152000000004,1.942,0.99,1.1176,0.6355,2.6839999999999997,0.0,0.0
353,-2.239,9.003,0.60952381,0.8172871279999999,1.00506576,0.6664,0.050900752,1.94,0.98,1.1264,0.6345,2.66,0.0,0.0
354,-2.5469999999999997,5.885,0.746031746,0.883883476,1.03878976,0.682,0.060431952000000004,1.9380000000000002,1.07,1.242,0.7237,2.574,0.085,0.0
355,-2.6310000000000002,4.223,0.746031746,0.771389216,1.01477576,0.7672,0.061550832,1.864,1.0,1.172,0.6835,2.596,0.055999999999999994,0.6
356,-3.114,6.5089999999999995,0.746031746,0.752104485,1.12386576,0.6794,0.055251952,1.9780000000000002,1.01,1.16,0.6903,2.62,0.052000000000000005,0.0
357,-3.037,7.65,0.746031746,0.768496506,1.08026576,0.6744,0.066855152,1.964,0.99,1.1702,0.6813,2.64,0.163,2.494
358,-2.825,7.9079999999999995,0.746031746,0.736033877,1.07206576,0.6746,0.08508875199999999,1.96,0.99,1.15,0.6791,2.6439999999999997,0.39899999999999997,2.512
359,-3.185,7.307,0.746031746,0.750497425,1.03686576,0.6890000000000001,0.064575952,1.96,1.0,1.159,0.6835,2.636,0.0,2.416
360,-3.0410000000000004,7.776,0.746031746,0.739569411,1.07826576,0.674,0.079079952,1.9680000000000002,0.99,1.1522,0.6801,2.642,0.171,2.499
361,-3.113,6.56,0.746031746,0.781674405,1.10386576,0.68,0.056909552,1.9980000000000002,1.03,1.1784,0.6915,2.616,0.085,1.922
362,-3.266,8.315,0.746031746,0.7267129240000001,1.07786576,0.6718,0.08943995199999999,1.9280000000000002,0.99,1.1442,0.6757,2.65,0.0,2.5340000000000003
363,-3.154,6.732,0.746031746,0.815101271,1.39326576,0.679,0.058567152000000004,1.992,1.01,1.1992,0.6881,2.6239999999999997,0.0,2.34
364,-3.0,6.702000000000001,0.746031746,0.745676242,1.20266576,0.6796,0.058152752,1.986,1.01,1.156,0.6891,2.622,0.063,2.273
365,-2.8569999999999998,9.513,0.746031746,0.71578491,1.10986576,0.6609999999999999,0.068835952,1.8880000000000001,0.99,1.1374,0.6189,2.6519999999999997,0.10300000000000001,0.0
366,-3.1430000000000002,4.631,0.746031746,0.689429112,1.04746576,0.7544,0.077007952,1.824,0.96,1.121,0.6585,2.668,0.037000000000000005,2.484
367,-2.986,7.044,0.746031746,0.7999948990000001,1.04306576,0.6802,0.061467952,1.976,1.01,1.1898,0.6855,2.63,0.141,2.478
368,-2.5839999999999996,5.125,0.746031746,0.829243407,1.01946576,0.701,0.060431952000000004,1.9,1.04,1.208,0.7045,2.5860000000000003,0.071,0.682
369,-3.029,7.495,0.746031746,0.720606092,1.24206576,0.6774,0.066233552,1.976,0.99,1.1404,0.6825,2.616,0.158,2.488
370,-3.062,8.056000000000001,0.746031746,0.7569256679999999,1.21586576,0.6729999999999999,0.078665552,1.962,0.99,1.163,0.6779,2.6460000000000004,0.18,2.535
371,-3.2119999999999997,5.481,0.746031746,0.739247999,1.07126576,0.7006,0.067476752,1.952,1.0,1.1520000000000001,0.6775,2.64,0.0,2.4859999999999998
372,-2.83,8.5,0.746031746,0.7533901340000001,1.00586576,0.6718,0.059810352000000004,1.95,0.99,1.1608,0.6765,2.616,0.0,0.496
373,-2.4330000000000003,7.05,0.650793651,0.826771006,1.21766576,0.66728,0.041576752,1.788,1.02,1.1544,0.6515,2.6639999999999997,0.0,0.0
374,-2.309,4.651,0.650793651,0.7071067809999999,1.30232576,0.68128,0.084052752,1.704,0.92,1.084,0.6195,2.764,0.018000000000000002,0.9520000000000001
375,-1.7469999999999999,5.642,0.650793651,0.877084373,1.13326576,0.68828,0.045099152,1.69,1.03,1.1840000000000002,0.6645,2.634,0.01,0.0
376,-1.8019999999999998,5.242000000000001,0.650793651,0.692488708,1.22866576,0.7260800000000001,0.075764752,1.676,0.9,1.0754,0.5865,2.77,0.069,0.693
377,-3.948,7.736000000000001,0.817460317,0.750953577,1.03286576,0.624,0.055666352,2.066,1.1,1.1964,0.7431,2.532,0.027000000000000003,4.379
378,-2.639,4.499,0.676984127,0.647539811,0.99343176,0.8220000000000001,0.052143952,1.768,0.89,1.0616,0.518,2.752,0.033,2.458
379,-2.248,6.105,0.676984127,0.9202762179999999,0.93578976,0.6822,0.046549552,1.936,1.07,1.2246,0.6907,2.608,0.0,0.0
380,-2.334,4.265,0.676984127,0.803150154,0.91177576,0.7674,0.047668432000000004,1.8619999999999999,1.0,1.1546,0.6505,2.63,0.0,0.0
381,-2.134,4.988,0.676984127,0.7362209740000001,1.04006576,0.7308,0.072449552,1.89,0.92,1.1146,0.5945,2.762,0.01,2.2119999999999997
382,-2.623,7.604,0.676984127,0.8001383409999999,0.97726576,0.6746,0.052972752000000005,1.962,0.99,1.1528,0.6483,2.674,0.34,1.56
383,-2.969,7.859,0.676984127,0.766339105,0.96906576,0.6748,0.071206352,1.9580000000000002,0.99,1.1326,0.6461,2.678,0.018000000000000002,1.57
384,-2.531,7.093,0.676984127,0.822894262,0.92966576,0.6776,0.049243152000000005,1.966,1.01,1.1664,0.6517,2.67,0.025,0.0
385,-2.056,5.287000000000001,0.676984127,0.675984713,0.99286576,0.7154,0.041556032,1.774,0.9,1.0786,0.52,2.792,0.037000000000000005,2.12
386,-1.248,7.296,0.676984127,0.78139817,0.93386576,0.6892,0.050693552,1.9580000000000002,1.0,1.1416,0.6505,2.67,1.6580000000000001,0.259
387,-2.63,7.7379999999999995,0.676984127,0.77002021,0.97526576,0.6742,0.065197552,1.966,0.99,1.1348,0.6471,2.676,0.345,1.567
388,-1.9080000000000001,5.877000000000001,0.676984127,0.7362209740000001,0.96686576,0.6878,0.036728272,1.786,0.95,1.1146,0.5555,2.786,0.049,1.255
389,-2.958,6.482,0.676984127,0.813858822,1.00086576,0.6802,0.043027152,1.996,1.03,1.161,0.6585,2.65,0.0,2.927
390,-2.984,8.258,0.676984127,0.7566343740000001,0.97486576,0.672,0.075557552,1.926,0.99,1.1268,0.6427,2.6839999999999997,0.036000000000000004,1.587
391,-2.5839999999999996,6.687,0.676984127,0.8486619959999999,1.29026576,0.6792,0.044684752,1.99,1.01,1.1818,0.6551,2.658,0.27399999999999997,1.475
392,-2.549,6.52,0.676984127,0.776378482,1.09966576,0.6798,0.044270352,1.984,1.01,1.1386,0.6561,2.656,0.28800000000000003,1.4469999999999998
393,-2.909,6.98,0.676984127,0.8329336390000001,0.94006576,0.6804,0.047585552,1.974,1.01,1.1724,0.6525,2.6639999999999997,0.0,1.518
394,-2.3280000000000003,5.306,0.676984127,0.863386415,0.91646576,0.7012,0.046549552,1.8980000000000001,1.04,1.1906,0.6715,2.62,0.0,0.0
395,-2.635,7.441,0.676984127,0.7502761020000001,1.13906576,0.6776,0.052351152000000005,1.974,0.99,1.123,0.6495,2.65,0.315,1.551
396,-2.835,4.598,0.676984127,0.706772135,0.92266576,0.7452,0.068719952,1.892,0.92,1.097,0.6085,2.738,0.0,2.228
397,-1.463,8.618,0.676984127,0.8677368120000001,0.94686576,0.667,0.038675952,1.7919999999999998,1.02,1.1932,0.574,2.7539999999999996,0.047,0.009000000000000001
398,-2.685,7.981,0.676984127,0.7880910879999999,1.11286576,0.6732,0.064783152,1.96,0.99,1.1456,0.6449,2.68,0.32,1.5759999999999998
399,-2.935,4.922,0.676984127,0.7696855640000001,0.96826576,0.7008,0.053594352000000005,1.95,1.0,1.1346,0.6445,2.674,0.009000000000000001,2.134
400,-2.209,8.531,0.676984127,0.784409983,0.90286576,0.672,0.045927952,1.9480000000000002,0.99,1.1434,0.6435,2.65,0.225,0.0
401,-3.0,7.091,0.6031746029999999,0.819123697,1.07666576,0.664,0.024358432000000003,1.8619999999999999,0.99,1.124,0.6158,2.65,0.125,0.0
402,-3.1660000000000004,7.3420000000000005,0.6031746029999999,0.8369763929999999,1.03306576,0.659,0.035961632,1.848,0.97,1.1342,0.6068,2.67,0.025,2.8689999999999998
403,-3.167,8.464,0.6031746029999999,0.801621054,1.02486576,0.6592,0.054195232,1.844,0.97,1.114,0.6046,2.674,0.051,3.6639999999999997
404,-2.699,7.585,0.6031746029999999,0.860779988,0.98546576,0.662,0.032232032,1.8519999999999999,0.99,1.1478,0.6102,2.6660000000000004,0.06,0.0
405,-3.0869999999999997,7.852,0.6031746029999999,0.817373433,0.98966576,0.6736,0.033682432000000005,1.844,0.98,1.123,0.609,2.6660000000000004,0.052000000000000005,3.3930000000000002
406,-3.181,7.476,0.6031746029999999,0.805471635,1.03106576,0.6586,0.048186432,1.8519999999999999,0.97,1.1162,0.6056,2.6719999999999997,0.019,2.8760000000000003
407,-2.14,6.439,0.6031746029999999,0.770116296,1.02266576,0.6722,0.019717151999999998,1.672,0.93,1.0959999999999999,0.514,2.782,0.002,1.3419999999999999
408,-3.1069999999999998,6.9639999999999995,0.6031746029999999,0.85132856,1.05666576,0.6646,0.026016032,1.882,1.01,1.1424,0.617,2.6460000000000004,0.033,3.3819999999999997
409,-3.063,7.2589999999999995,0.6031746029999999,0.8877340579999999,1.34606576,0.6636,0.027673632000000004,1.876,0.99,1.1632,0.6136,2.654,0.034,3.4560000000000004
410,-3.0460000000000003,7.093,0.6031746029999999,0.81212264,1.15546576,0.6642,0.027259232,1.87,0.99,1.12,0.6146,2.6519999999999997,0.028999999999999998,3.395
411,-3.1439999999999997,5.386,0.6031746029999999,0.8051215829999999,1.02406576,0.6852,0.036583232,1.8359999999999999,0.98,1.1159999999999999,0.603,2.67,0.027000000000000003,2.895
412,-2.573,8.626,0.6031746029999999,0.820523908,0.95866576,0.6564,0.028916832000000003,1.834,0.97,1.1248,0.602,2.6460000000000004,0.036000000000000004,0.0
413,-2.7060000000000004,4.802,0.611111111,0.957903275,1.15213216,0.65668,0.083845552,1.87,1.04,1.208,0.6357,2.6439999999999997,0.0,3.5410000000000004
414,-2.761,3.557,0.611111111,0.835988313,1.12811816,0.74188,0.08496443199999999,1.796,0.97,1.138,0.5955,2.6660000000000004,0.0,3.475
415,-1.8780000000000001,5.651,0.611111111,0.81857189,0.97810816,0.66168,0.08032315200000001,1.65,0.92,1.128,0.517,2.804,0.001,1.486
416,-1.587,5.202000000000001,0.611111111,0.706410124,1.25560816,0.6998800000000001,0.10083595199999999,1.814,0.88,1.0636,0.4975,2.842,0.245,1.463
417,-1.614,4.711,0.611111111,0.724523204,1.37020816,0.6925600000000001,0.09441275199999999,1.614,0.88,1.074,0.4995,2.846,0.02,0.0
418,-1.551,4.928,0.611111111,0.736018044,1.15340816,0.70548,0.095863152,1.8219999999999998,0.89,1.0806,0.5065,2.832,0.45899999999999996,1.96
419,-2.4219999999999997,5.067,0.611111111,0.738456343,1.04028816,0.81968,0.085295952,1.68,0.91,1.082,0.4985,2.728,0.157,2.48
420,-2.137,4.699,0.611111111,0.664610709,1.11940016,0.71148,0.094619952,1.824,0.89,1.0396,0.5175,2.7760000000000002,0.0,1.4369999999999998
421,-2.468,3.852,0.611111111,0.626991235,1.40111256,0.75768,0.171283952,1.754,0.83,1.018,0.4375,2.846,0.125,2.819
422,-2.7539999999999996,4.178,0.611111111,0.8986874359999999,1.13280816,0.6756800000000001,0.083845552,1.8319999999999999,1.01,1.1740000000000002,0.6165,2.656,0.0,3.387
423,-1.9769999999999999,5.971,0.611111111,0.745422912,0.99882816,0.69328,0.08249875200000001,1.6119999999999999,0.88,1.0859999999999999,0.4835,2.7960000000000003,0.035,2.105
424,-3.807,8.128,0.674603175,0.9215846670000001,0.94078976,0.6212,0.070791952,1.954,1.1,1.224,0.7707,2.502,0.0,3.542
425,-3.8310000000000004,6.861000000000001,0.674603175,0.8042920729999999,0.91677576,0.7064,0.07191083200000001,1.88,1.03,1.1540000000000001,0.7305,2.524,0.0,4.486000000000001
426,-3.822,7.5089999999999995,0.674603175,0.864613979,0.92146576,0.6402,0.070791952,1.916,1.07,1.19,0.7515,2.5140000000000002,0.0,4.172
427,-1.4669999999999999,9.218,0.988095238,0.589961346,0.99543916,0.6227,0.020628832,1.656,0.95,1.171,0.5685,2.8560000000000003,0.065,0.0
428,-2.261,8.318999999999999,0.988095238,0.596171466,0.78882576,0.6833,0.044871232000000004,1.714,0.94,1.1754,0.6385,2.772,0.105,1.345
429,-1.795,6.255,0.988095238,0.575000604,0.87802576,0.6771,0.053366432000000005,1.706,0.93,1.1604,0.6235,2.79,0.0,2.235
430,-3.929,7.622999999999999,0.826190476,0.747363621,1.03906576,0.6234,0.049657552,2.074,1.1,1.1986,0.7441,2.53,0.034,4.368
431,-0.7240000000000001,5.656000000000001,1.01031746,0.655183425,1.74887316,0.6842,0.040872272,1.652,0.96,1.228,0.5355,2.9819999999999998,0.0,2.438
432,-1.3840000000000001,4.66,1.01031746,0.857014535,1.58279836,0.6856,0.021789152000000003,1.994,1.16,1.3726,0.7290000000000001,2.7539999999999996,0.0,3.062
433,-1.38,3.823,1.01031746,0.776058765,1.58876716,0.7886,0.022286432000000002,1.858,1.08,1.3146,0.667,2.76,0.0,2.813
434,-2.27,5.314,1.01031746,0.67891184,1.58247316,0.6762,0.030512272000000003,1.9040000000000001,1.03,1.245,0.606,2.8160000000000003,0.073,1.5219999999999998
435,-1.395,3.8930000000000002,1.01031746,0.6029809110000001,1.61208296,1.3512,0.023674672,1.672,0.93,1.1906,0.45899999999999996,2.792,0.0,3.7260000000000004
436,-1.334,4.157,1.01031746,0.675561946,1.59805836,0.8832,0.022845872000000003,1.7619999999999998,1.0,1.2426,0.563,2.782,0.0,3.7
437,-1.382,4.364,1.01031746,0.8151408609999999,1.58565716,0.71,0.021996352,1.9140000000000001,1.17,1.3426,0.708,2.76,0.0,2.8369999999999997
438,-0.98,6.534,1.01031746,0.723856251,1.52847316,0.6629999999999999,0.026161072,1.7,1.02,1.2772,0.5215,2.92,0.0,2.7739999999999996
439,-2.1430000000000002,6.454,0.746031746,0.7071067809999999,1.06986576,0.6876,0.050610672,1.788,0.95,1.1320000000000001,0.5885,2.752,0.051,1.4080000000000001
440,-2.52,7.477,0.746031746,0.790352534,0.95946576,0.6344,0.027404272,1.864,1.04,1.1838,0.6457,2.66,0.081,0.0
441,-2.9160000000000004,7.7829999999999995,0.746031746,0.750497425,0.96366576,0.6459999999999999,0.028854672,1.8559999999999999,1.03,1.159,0.6445,2.66,0.051,2.521
442,-2.9389999999999996,6.919,0.746031746,0.781674405,1.03066576,0.637,0.021188272,1.8940000000000001,1.06,1.1784,0.6525,2.64,0.006,2.7510000000000003
443,-2.003,5.961,0.746031746,0.613254427,0.93285776,0.6938,0.035485072,1.788,0.95,1.0736,0.5665,2.73,0.015,1.091
444,-2.989,5.772,0.746031746,0.739247999,0.99806576,0.6576,0.031755472,1.848,1.03,1.1520000000000001,0.6385,2.6639999999999997,0.005,2.051
445,-2.0140000000000002,8.543,0.607142857,0.960268468,1.21834976,0.6186,0.071827952,1.906,1.06,1.207,0.7425,2.682,0.018000000000000002,0.0
446,-2.113,7.957000000000001,0.607142857,0.838052481,1.19433576,0.7038,0.072946832,1.8319999999999999,0.99,1.137,0.7023,2.7039999999999997,0.0,0.0
447,-1.5230000000000001,6.3260000000000005,0.607142857,0.9707441240000001,1.28971976,0.7290000000000001,0.060079712,1.92,1.07,1.213,0.7713,2.668,0.0,0.0
448,-1.4869999999999999,7.454,0.607142857,0.845036252,1.29901096,0.8236,0.060639152,1.824,0.99,1.141,0.6673,2.69,0.0,0.0
449,-2.04,8.302999999999999,0.607142857,0.9009064179999999,1.19902576,0.6376,0.071827952,1.868,1.03,1.173,0.7233,2.694,0.003,0.0
450,-3.8939999999999997,8.362,0.794444444,0.731813299,1.05866576,0.6206,0.058359952,2.0140000000000002,1.08,1.1722,0.7385,2.542,0.068,0.0
451,-3.998,8.196,0.794444444,0.760585445,1.03866576,0.6212,0.060017552,2.0340000000000003,1.1,1.1906,0.7397,2.5380000000000003,0.011000000000000001,4.434
452,-3.95,8.546,0.794444444,0.7931104809999999,1.32806576,0.6202,0.061675152000000004,2.028,1.08,1.2114,0.7363,2.546,0.023,4.899
453,-3.926,8.336,0.794444444,0.7255584840000001,1.13746576,0.6208,0.061260752,2.022,1.08,1.1682,0.7373,2.544,0.013000000000000001,4.8919999999999995
454,-2.494,5.545,0.514285714,1.019152855,0.90178176,0.6882,0.045306352,1.9380000000000002,1.07,1.1836,0.7017,2.552,0.0,2.084
455,-2.513,4.357,0.514285714,0.889442492,0.87776776,0.7734,0.046425232000000004,1.864,1.0,1.1136,0.6615,2.574,0.035,0.479
456,-2.792,6.81,0.514285714,0.886107083,0.94325776,0.6806,0.051729552000000005,1.964,0.99,1.1118,0.6593,2.6180000000000003,0.247,0.0
457,-3.094,7.081,0.514285714,0.848676378,0.93505776,0.6808,0.069963152,1.96,0.99,1.0916,0.6571,2.622,0.0,0.0
458,-2.6639999999999997,7.176,0.514285714,0.911307953,0.89565776,0.6836,0.047999952,1.9680000000000002,1.01,1.1254,0.6627,2.614,0.0,0.0
459,-2.665,7.412000000000001,0.514285714,0.865353425,0.89985776,0.6952,0.049450352,1.96,1.0,1.1006,0.6615,2.614,0.322,0.084
460,-2.725,7.648,0.514285714,0.8527529890000001,0.94125776,0.6802,0.063954352,1.9680000000000002,0.99,1.0938,0.6581,2.62,0.324,0.435
461,-3.022,6.297000000000001,0.514285714,0.901301725,0.96685776,0.6862,0.041783952,1.9980000000000002,1.03,1.12,0.6695,2.594,0.12,0.0
462,-3.122,7.5,0.514285714,0.837928948,0.94085776,0.6779999999999999,0.074314352,1.9280000000000002,0.99,1.0858,0.6537,2.628,0.0,0.0
463,-2.964,6.678999999999999,0.514285714,0.939844233,1.25625776,0.6852,0.043441552,1.992,1.01,1.1408,0.6661,2.602,0.0,0.03
464,-2.714,6.432,0.514285714,0.859794409,1.06565776,0.6858,0.043027152,1.986,1.01,1.0976,0.6671,2.6,0.201,0.059000000000000004
465,-2.995,4.269,0.514285714,0.7949392270000001,0.91045776,0.7606,0.061882352,1.824,0.96,1.0626,0.6365,2.6460000000000004,0.008,0.0
466,-2.763,6.901,0.514285714,0.9224259840000001,0.90605776,0.6864,0.046342352,1.976,1.01,1.1314,0.6635,2.608,0.187,0.27399999999999997
467,-2.509,5.178999999999999,0.514285714,0.9561506790000001,0.88245776,0.7072,0.045306352,1.9,1.04,1.1496,0.6825,2.5639999999999996,0.0,0.836
468,-2.661,7.367999999999999,0.514285714,0.830887528,1.10505776,0.6836,0.051107952000000005,1.976,0.99,1.082,0.6605,2.594,0.36700000000000005,0.40299999999999997
469,-2.967,4.466,0.514285714,0.782709393,0.88865776,0.7512,0.067476752,1.8940000000000001,0.92,1.056,0.6195,2.682,0.0,2.526
470,-2.7460000000000004,7.9079999999999995,0.514285714,0.872765445,1.07885776,0.6792,0.063539952,1.962,0.99,1.1046,0.6559,2.6239999999999997,0.319,0.42200000000000004
471,-3.025,5.409,0.514285714,0.852382388,0.93425776,0.7068,0.052351152000000005,1.952,1.0,1.0936,0.6555,2.6180000000000003,0.0,0.405
472,-2.716,8.71,0.514285714,0.8686888340000001,0.86885776,0.6779999999999999,0.044684752,1.95,0.99,1.1024,0.6545,2.594,0.0,0.493
473,-2.592,6.539,0.615079365,0.955549704,1.05518976,0.6426,0.09254795199999999,1.9380000000000002,1.08,1.209,0.7517,2.674,0.0,0.0
474,-2.695,4.856,0.615079365,0.833934287,1.03117576,0.7278,0.09366683199999999,1.864,1.01,1.139,0.7115,2.696,0.006999999999999999,1.1540000000000001
475,-2.6710000000000003,5.702999999999999,0.615079365,0.8964793590000001,1.03586576,0.6616,0.09254795199999999,1.9,1.05,1.175,0.7325,2.6860000000000004,0.0,1.087
476,-0.769,4.141,0.5,0.8780844529999999,1.12256576,0.8064,0.025539472,1.5659999999999998,0.81,1.0994,0.431,3.0580000000000003,0.0,1.854
477,-0.622,2.588,0.5,0.801761816,1.53488336,0.94886,0.014143471999999999,1.5919999999999999,0.72,1.0586,0.3135,3.264,0.0,2.164
478,-1.5030000000000001,3.42,0.5,1.148580856,0.95649096,0.8078,0.006456351999999999,1.9080000000000001,1.01,1.244,0.6245,2.83,0.0,3.298
479,-0.835,5.122000000000001,0.5,0.9371970829999999,0.75852576,0.7873,0.006870752,1.5319999999999998,0.79,1.131,0.4345,3.072,0.0,2.582
480,-1.5130000000000001,1.99,0.5,1.04008299,0.96245976,0.9108,0.0069536319999999995,1.7719999999999998,0.93,1.186,0.5625,2.8360000000000003,0.0,2.9160000000000004
481,-1.473,2.267,0.5,0.808122036,0.98577556,1.4734,0.008341872,1.5859999999999999,0.78,1.062,0.3545,2.8680000000000003,0.0,2.94
482,-1.455,2.124,0.5,0.9053959840000001,0.97175096,1.0054,0.007513071999999999,1.676,0.85,1.114,0.4585,2.858,0.0,2.955
483,-1.49,2.927,0.5,1.09246127,0.95934976,0.8322,0.006663552,1.828,1.02,1.214,0.6035,2.8360000000000003,0.0,3.2430000000000003
484,-1.0759999999999998,5.403,0.5,0.970120573,0.90216576,0.7852,0.010828272,1.614,0.87,1.1486,0.41700000000000004,2.9960000000000004,0.0,2.787
485,-3.188,6.444,0.650793651,0.934876754,1.08424976,0.6454,0.073485552,1.96,1.08,1.218,0.7557,2.562,0.0,0.0
486,-3.167,4.739,0.650793651,0.81589244,1.06023576,0.7306,0.074604432,1.886,1.01,1.148,0.7155,2.5839999999999996,0.059000000000000004,0.0
487,-2.844,4.588,0.650793651,1.043662413,1.14965096,0.6528,0.061240032,2.11,1.17,1.2819999999999998,0.8465,2.542,0.0,3.319
488,-3.1519999999999997,7.256,0.650793651,0.835949796,1.07812576,0.6408,0.076179152,1.99,1.02,1.1598,0.7167,2.6239999999999997,0.0,0.0
489,-2.865,4.369,0.650793651,0.9450754090000001,1.15561976,0.7558,0.061737312,1.974,1.09,1.224,0.7845,2.548,0.0,2.305
490,-2.909,4.413,0.650793651,0.7343031959999999,1.17893556,1.3184,0.063125552,1.788,0.94,1.1,0.5765,2.58,0.0,3.338
491,-2.8569999999999998,4.023,0.650793651,0.822691543,1.16491096,0.8504,0.062296752000000004,1.8780000000000001,1.01,1.1520000000000001,0.6805,2.57,0.0,3.861
492,-2.8480000000000003,4.0889999999999995,0.650793651,0.992669135,1.15250976,0.6772,0.061447232000000004,2.03,1.18,1.252,0.8255,2.548,0.0,3.307
493,-3.19,5.595,0.650793651,0.877084373,1.06492576,0.6644,0.073485552,1.922,1.05,1.1840000000000002,0.7365,2.574,0.008,0.0
494,-1.754,5.928999999999999,0.587301587,0.972271824,1.13678976,0.6814,0.053594352000000005,1.774,1.06,1.202,0.6977,2.6239999999999997,0.0,1.534
495,-2.437,8.186,0.587301587,0.845346157,1.17826576,0.6738,0.060017552,1.8,0.98,1.1302,0.6553,2.69,0.0,0.0
496,-2.451,8.443,0.587301587,0.809637264,1.17006576,0.674,0.078251152,1.796,0.98,1.11,0.6531,2.694,0.0,0.0
497,-1.936,7.874,0.587301587,0.8693877870000001,1.13066576,0.6768,0.056287952,1.804,1.0,1.1438,0.6587,2.6860000000000004,0.071,0.0
498,-2.1919999999999997,7.818,0.587301587,0.8255471670000001,1.13486576,0.6884,0.057738352,1.796,0.99,1.119,0.6575,2.6860000000000004,0.177,0.0
499,-2.444,8.302999999999999,0.587301587,0.813526352,1.17626576,0.6734,0.072242352,1.804,0.98,1.1122,0.6541,2.6919999999999997,0.0,0.0
500,-2.3819999999999997,6.962999999999999,0.587301587,0.8598418459999999,1.20186576,0.6794,0.050071952,1.834,1.02,1.1384,0.6655,2.6660000000000004,0.0,0.0
501,-2.469,8.902000000000001,0.587301587,0.799384216,1.17586576,0.6712,0.082602352,1.764,0.98,1.1042,0.6497,2.7,0.013999999999999999,0.06
502,-1.556,5.43,0.587301587,0.6745798690000001,1.10405776,0.7362,0.064368752,1.7280000000000002,0.91,1.0336,0.5795,2.7560000000000002,0.0,1.901
503,-2.359,7.242000000000001,0.587301587,0.8966113990000001,1.49126576,0.6784,0.051729552000000005,1.828,1.0,1.1592,0.6621,2.674,0.0,0.0
504,-2.343,7.081,0.587301587,0.820243866,1.30066576,0.679,0.051315152,1.8219999999999998,1.0,1.1159999999999999,0.6631,2.6719999999999997,0.0,0.0
505,-2.387,7.542999999999999,0.587301587,0.879994389,1.14106576,0.6796,0.054630352,1.8119999999999998,1.0,1.1498,0.6595,2.68,0.0,0.0
506,-2.531,4.948,0.587301587,0.7467047609999999,1.12366576,0.7444,0.075764752,1.73,0.91,1.0744,0.6155,2.7539999999999996,0.0,2.7239999999999998
507,-0.9,9.175,0.587301587,0.916763942,1.14786576,0.6662,0.045720752,1.63,1.01,1.1706,0.581,2.77,0.07400000000000001,0.0
508,-2.4619999999999997,8.616,0.587301587,0.832618235,1.31386576,0.6724,0.071827952,1.798,0.98,1.123,0.6519,2.696,0.006,0.0
509,-2.408,5.916,0.587301587,0.813172798,1.16926576,0.7,0.060639152,1.788,0.99,1.112,0.6515,2.69,0.0,0.0
510,-1.8980000000000001,8.976,0.587301587,0.828729148,1.10386576,0.6712,0.052972752000000005,1.786,0.98,1.1208,0.6505,2.6660000000000004,0.0,0.0
511,-2.045,9.289,0.534126984,1.005971882,1.12558976,0.6184,0.08218795200000001,1.93,1.05,1.1886,0.7447,2.682,0.084,0.0
512,-2.168,7.8389999999999995,0.534126984,0.8779390970000001,1.10157576,0.7036,0.083306832,1.8559999999999999,0.98,1.1186,0.7045,2.7039999999999997,0.087,0.0
513,-1.754,8.091000000000001,0.534126984,0.790145187,1.22027556,1.2914,0.071827952,1.758,0.91,1.0706,0.5655,2.7,0.0,0.0
514,-1.97,4.406000000000001,0.436507937,0.916894815,1.28636576,0.75234,0.026119632,1.6159999999999999,0.88,1.0834,0.501,2.888,0.0,2.025
515,-2.699,2.3,0.436507937,1.086053509,1.12625976,0.85674,0.007533791999999999,1.8219999999999998,1.0,1.17,0.6325,2.6660000000000004,0.0,5.042
516,-2.719,2.347,0.436507937,0.843840137,1.14957556,1.41934,0.008922032,1.636,0.85,1.046,0.4245,2.698,0.0,5.59
517,-2.653,2.415,0.436507937,0.945413486,1.13555096,0.95134,0.008093231999999999,1.726,0.92,1.0979999999999999,0.5285,2.688,0.0,5.081
518,-2.688,2.924,0.436507937,1.1407468509999998,1.12314976,0.7781399999999999,0.007243711999999999,1.8780000000000001,1.09,1.198,0.6735,2.6660000000000004,0.0,4.8469999999999995
